ID,UnitName,FactionName,FactionID
1087,Sawtooth Snapper,Monster,14
1088,Monstrous Crawler,Creature,7
1089,Mountaineer Cobbleflint,Ironforge,47
1090,Mountaineer Wallbang,Ironforge,47
1091,Mountaineer Gravelgaw,Ironforge,47
1092,Captain Rugelfuss,Ironforge,47
1093,Chief Engineer Hinderweir VII,Ironforge,47
1094,Venture Co. Miner,Venture Company,41
1095,Venture Co. Workboss,Venture Company,41
1096,Venture Co. Geologist,Venture Company,41
1097,Venture Co. Mechanic,Venture Company,41
1098,Watcher Merant,"Human, Night Watch",49
1099,Watcher Gelwin,"Human, Night Watch",49
1100,Watcher Selkin,"Human, Night Watch",49
1101,Watcher Thayer,"Human, Night Watch",49
1103,Eldrin,Stormwind,72
1104,Grundel Harkin,Ironforge,47
1105,Jern Hornhelm,Ironforge,47
1106,Lost One Cook,Lost Ones,45
1108,Mistvale Gorilla,Beast - Gorilla,58
1109,Fleshripper,Beast - Carrion Bird,669
1110,Skeletal Raider,"Undead, Scourge",20
1111,Leech Stalker,Beast - Spider,22
1112,Leech Widow,Beast - Spider,22
1114,Jungle Thunderer,Beast - Gorilla,58
1115,Rockjaw Skullthumper,Trogg,32
1116,Rockjaw Ambusher,Trogg,32
1117,Rockjaw Bonesnapper,Trogg,32
1118,Rockjaw Backbreaker,Trogg,32
1119,Hammerspine,Trogg,32
1120,Frostmane Troll,"Troll, Frostmane",33
1121,Frostmane Snowstrider,"Troll, Frostmane",33
1122,Frostmane Hideskinner,"Troll, Frostmane",33
1123,Frostmane Headhunter,"Troll, Frostmane",33
1124,Frostmane Shadowcaster,"Troll, Frostmane",33
1125,Crag Boar,Creature,7
1126,Large Crag Boar,Creature,7
1127,Elder Crag Boar,Creature,7
1128,Young Black Bear,Beast - Bear,37
1129,Black Bear,Beast - Bear,37
1130,Bjarn,Beast - Bear,37
1131,Winter Wolf,Beast - Wolf,29
1132,Timber,Beast - Wolf,29
1133,Starving Winter Wolf,Beast - Wolf,29
1134,Young Wendigo,Worgen,24
1135,Wendigo,Worgen,24
1137,Edan the Howler,Worgen,24
1138,Snow Tracker Wolf,Beast - Wolf,29
1139,Magistrate Bluntnose,Ironforge,47
1140,Razormaw Matriarch,Beast - Raptor,42
1141,Angus Stern,Stormwind,72
1142,Mosh'Ogg Brute,Ogre,38
1144,Mosh'Ogg Witch Doctor,Ogre,38
1146,Vharr,Orgrimmar,76
1147,Hragran,Orgrimmar,76
1148,Nerrist,Orgrimmar,76
1149,Uthok,Orgrimmar,76
1150,River Crocolisk,Monster,14
1151,Saltwater Crocolisk,Monster,14
1152,Snapjaw Crocolisk,Monster,14
1153,Torren Squarejaw,Ironforge,47
1154,Marek Ironheart,Ironforge,47
1155,Kelt Thomasin,Ironforge,47
1156,Vyrin Swiftwind,Alliance Generic,189
1157,Cursed Sailor,"Undead, Scourge",20
1158,Cursed Marine,"Undead, Scourge",20
1159,First Mate Snellig,"Undead, Scourge",20
1160,Captain Halyndor,"Undead, Scourge",20
1161,Stonesplinter Trogg,Trogg,32
1162,Stonesplinter Scout,Trogg,32
1163,Stonesplinter Skullthumper,Trogg,32
1164,Stonesplinter Bonesnapper,Trogg,32
1165,Stonesplinter Geomancer,Trogg,32
1166,Stonesplinter Seer,Trogg,32
1167,Stonesplinter Digger,Trogg,32
1169,Dark Iron Insurgent,"Dwarf, Dark Iron",48
1172,Tunnel Rat Vermin,Kobold,25
1173,Tunnel Rat Scout,Kobold,25
1174,Tunnel Rat Geomancer,Kobold,25
1175,Tunnel Rat Digger,Kobold,25
1176,Tunnel Rat Forager,Kobold,25
1177,Tunnel Rat Surveyor,Kobold,25
1178,Mo'grosh Ogre,Ogre,38
1179,Mo'grosh Enforcer,Ogre,38
1180,Mo'grosh Brute,Ogre,38
1181,Mo'grosh Shaman,Ogre,38
1182,Brother Anton,Stormwind,72
1183,Mo'grosh Mystic,Ogre,38
1184,Cliff Lurker,Beast - Spider,22
1185,Wood Lurker,Beast - Spider,22
1186,Elder Black Bear,Beast - Bear,37
1187,Daryl the Youngling,Ironforge,47
1188,Grizzled Black Bear,Beast - Bear,37
1189,Black Bear Patriarch,Beast - Bear,37
1190,Mountain Boar,Beast - Boar,23
1191,Mangy Mountain Boar,Creature,7
1192,Elder Mountain Boar,Beast - Boar,23
1193,Loch Frenzy,Monster,14
1194,Mountain Buzzard,Monster,14
1195,Forest Lurker,Beast - Spider,22
1196,Ice Claw Bear,Beast - Bear,37
1197,Stonesplinter Shaman,Trogg,32
1198,Rallic Finn,Stormwind,72
1199,Juvenile Snow Leopard,Leopard,55
1200,Morbent Fel,"Undead, Scourge",20
1201,Snow Leopard,Leopard,55
1202,Tunnel Rat Kobold,Kobold,25
1203,Watcher Sarys,"Human, Night Watch",49
1204,Watcher Corwin,"Human, Night Watch",49
1205,Grawmug,Trogg,32
1206,Gnasher,Trogg,32
1207,Brawler,Trogg,32
1210,Chok'sul,Monster,14
1211,Leper Gnome,"Gnome, Leper",53
1212,Bishop Farthing,Stormwind,72
1213,Godric Rothgar,Stormwind,72
1214,Aldren Cordon,Ironforge,47
1215,Alchemist Mallory,Stormwind,72
1216,Shore Crawler,Creature,7
1217,Glorin Steelbrow,Ironforge,47
1218,Herbalist Pomeroy,Stormwind,72
1222,Dark Iron Sapper,"Dwarf, Dark Iron",48
1224,Young Threshadon,Monster,14
1225,Ol' Sooty,Beast - Bear,37
1226,Maxan Anvol,Ironforge,47
1228,Magis Sparkmantle,Gnomeregan Exiles,54
1229,Granis Swiftaxe,Ironforge,47
1231,Grif Wildheart,Ironforge,47
1232,Azar Stronghammer,Ironforge,47
1234,Hogral Bakkan,Ironforge,47
1236,Kobold Digger,Kobold,25
1237,Kazan Mogosh,Ironforge,47
1238,Gamili Frosthide,Ironforge,47
1239,First Mate Fitzsimmons,Stormwind,72
1240,Boran Ironclink,Ironforge,47
1241,Tognus Flintfire,Ironforge,47
1242,Karl Boran,Stormwind,72
1243,Hegnar Rumbleshot,Ironforge,47
1244,Rethiel the Greenwarden,Stormwind,72
1245,Kogan Forgestone,Ironforge,47
1246,Vosur Brakthel,Ironforge,47
1247,Innkeeper Belm,Ironforge,47
1249,Quartermaster Hudson,Stormwind,72
1250,Drake Lindgren,Stormwind,72
1251,Splinter Fist Firemonger,Ogre,38
1252,Senir Whitebeard,Ironforge,47
1253,Father Gavin,Argent Dawn,529
1254,Foreman Stonebrow,Ironforge,47
1255,Prospector Gehn,Ironforge,47
1256,Quarrymaster Thesten,Ironforge,47
1257,Keldric Boucher,Stormwind,72
1258,Black Ravager Mastiff,Beast - Wolf,29
1259,Gobbler,Murloc,19
1260,Great Father Arctikus,"Troll, Frostmane",33
1261,Veron Amberstill,Ironforge,47
1263,Yarlyn Amberstill,Ironforge,47
1265,Rudra Amberstill,Ironforge,47
1266,Tundra MacGrann,Ironforge,47
1267,Ragnar Thunderbrew,Ironforge,47
1268,Ozzie Togglevolt,Gnomeregan Exiles,54
1269,Razzle Sprysprocket,Gnomeregan Exiles,54
1270,Fetid Corpse,"Undead, Scourge",20
1271,Old Icebeard,Monster,14
1273,Grawn Thromwyn,Ironforge,47
1274,Senator Barin Redstone,Ironforge,47
1275,Kyra Boucher,Stormwind,72
1276,Mountaineer Brokk,Ironforge,47
1277,Mountaineer Ganin,Ironforge,47
1278,Mountaineer Stenn,Ironforge,47
1279,Mountaineer Flint,Ironforge,47
1280,Mountaineer Droken,Ironforge,47
1281,Mountaineer Zaren,Ironforge,47
1282,Mountaineer Veek,Ironforge,47
1283,Mountaineer Kalmir,Ironforge,47
1284,Archbishop Benedictus,Stormwind,72
1285,Thurman Mullby,Stormwind,72
1286,Edna Mullby,Stormwind,72
1287,Marda Weller,Stormwind,72
1289,Gunther Weller,Stormwind,72
1291,Carla Granger,Stormwind,72
1292,Maris Granger,Stormwind,72
1294,Aldric Moore,Stormwind,72
1295,Lara Moore,Stormwind,72
1296,Felder Stover,Stormwind,72
1297,Lina Stover,Stormwind,72
1298,Frederick Stover,Stormwind,72
1299,Lisbeth Schneider,Stormwind,72
1300,Lawrence Schneider,Stormwind,72
1301,Julia Gallina,Stormwind,72
1302,Bernard Gump,Stormwind,72
1303,Felicia Gump,Stormwind,72
1304,Darian Singh,Stormwind,72
1305,Jarel Moor,Stormwind,72
1307,Charys Yserian,Stormwind,72
1308,Owen Vaughn,Stormwind,72
1309,Wynne Larson,Stormwind,72
1310,Evan Larson,Stormwind,72
1311,Joachim Brenlow,Stormwind,72
1312,Ardwyn Cailen,Stormwind,72
1313,Maria Lumere,Stormwind,72
1314,Duncan Cullen,Stormwind,72
1315,Allan Hafgan,Stormwind,72
1316,Adair Gilroy,Stormwind,72
1317,Lucan Cordell,Stormwind,72
1318,Jessara Cordell,Stormwind,72
1319,Bryan Cross,Stormwind,72
1320,Seoman Griffith,Stormwind,72
1321,Alyssa Griffith,Stormwind,72
1322,Maxton Strang,Stormwind,72
1323,Osric Strang,Stormwind,72
1324,Heinrich Stone,Stormwind,72
1325,Jasper Fel,Stormwind,72
1326,Sloan McCoy,Stormwind,72
1327,Reese Langston,Stormwind,72
1328,Elly Langston,Stormwind,72
1329,Mountaineer Naarh,Ironforge,47
1330,Mountaineer Tyraw,Ironforge,47
1331,Mountaineer Luxst,Ironforge,47
1332,Mountaineer Morran,Ironforge,47
1333,Gerik Koen,Stormwind,72
1334,Mountaineer Hammerfall,Ironforge,47
1335,Mountaineer Yuttha,Ironforge,47
1336,Mountaineer Zwarn,Ironforge,47
1337,Mountaineer Gwarth,Ironforge,47
1338,Mountaineer Dalk,Ironforge,47
1339,Mayda Thane,Stormwind,72
1340,Mountaineer Kadrell,Ironforge,47
1341,Wilhelm Strang,Stormwind,72
1342,Mountaineer Rockgar,Ironforge,47
1343,Mountaineer Stormpike,Ironforge,47
1344,Prospector Ironband,Ironforge,47
1345,Magmar Fellhew,Ironforge,47
1346,Georgio Bolero,Stormwind,72
1347,Alexandra Bolero,Stormwind,72
1348,Gregory Ardus,Stormwind,72
1349,Agustus Moulaine,Stormwind,72
1350,Theresa Moulaine,Stormwind,72
1351,Brother Cassius,Stormwind,72
1352,Fluffy,Ironforge,47
1353,Sarltooth,Beast - Raptor,42
1354,Apprentice Soren,Ironforge,47
1355,Cook Ghilm,Ironforge,47
1356,Prospector Stormpike,Ironforge,47
1358,Miner Grothor,Ironforge,47
1360,Miner Grumnal,Ironforge,47
1362,Gothor Brumn,Ironforge,47
1364,Balgaras the Foul,"Dwarf, Dark Iron",48
1365,Goli Krumn,Ironforge,47
1366,Adam,Stormwind,72
1367,Billy,Stormwind,72
1368,Justin,Stormwind,72
1370,Brandon,Stormwind,72
1371,Roman,Stormwind,72
1373,Jarven Thunderbrew,Ironforge,47
1374,Rejold Barleybrew,Ironforge,47
1375,Marleth Barleybrew,Ironforge,47
1376,Beldin Steelgrill,Ironforge,47
1377,Pilot Stonegear,Ironforge,47
1378,Pilot Bellowfiz,Ironforge,47
1379,Miran,Ironforge,47
1380,Saean,Ironforge,47
1381,Krakk,Orgrimmar,76
1382,Mudduk,Orgrimmar,76
1383,Snarl,Orgrimmar,76
1385,Brawn,Orgrimmar,76
1386,Rogvar,Orgrimmar,76
1387,Thysta,Orgrimmar,76
1388,Vagash,Worgen,24
1393,Berserk Trogg,Trogg,32
1395,Ol' Beasley,Stormwind,72
1397,Frostmane Seer,"Troll, Frostmane",33
1398,Boss Galgosh,Trogg,32
1399,Magosh,Trogg,32
1400,Wetlands Crocolisk,Monster,14
1402,Topper McNabb,Stormwind,72
1404,Kragg,Orgrimmar,76
1405,Morris Lawry,Stormwind,72
1407,Sranda,Orgrimmar,76
1411,Ian Strom,Booty Bay,21
1412,Squirrel,Prey,28
1413,Janey Anship,Stormwind,72
1414,Lisan Pierce,Stormwind,72
1415,Suzanne,Stormwind,72
1416,Grimand Elmore,Ironforge,47
1417,Young Wetlands Crocolisk,Monster,14
1418,Bluegill Raider,Murloc,19
1419,Fizzles,Stormwind,72
1420,Toad,Ambient,148
1421,Private Merle,Stormwind,72
1422,Corporal Sethman,Stormwind,72
1423,Stormwind Guard,Stormwind,72
1424,Master Digger,Kobold,25
1425,Grizlak,Kobold,25
1426,Riverpaw Miner,"Gnoll, Riverpaw",16
1427,Harlan Bagley,Stormwind,72
1428,Rema Schneider,Stormwind,72
1429,Thurman Schneider,Stormwind,72
1430,Tomas,Stormwind,72
1431,Suzetta Gallina,Stormwind,72
1432,Renato Gallina,Stormwind,72
1433,Corbett Schneider,Stormwind,72
1434,Menethil Sentry,Ironforge,47
1435,Zardeth of the Black Claw,Stormwind,72
1436,Watcher Cutford,"Human, Night Watch",49
1437,Thomas Booker,Stormwind,72
1439,Lord Baurles K. Wishock,Stormwind,72
1440,Milton Sheaf,Stormwind,72
1441,Brak Durnad,Ironforge,47
1442,Helgrum the Swift,Orgrimmar,76
1443,Fel'zerul,Orgrimmar,76
1444,Brother Kristoff,Stormwind,72
1445,Jesse Halloran,Stormwind,72
1446,Regina Halloran,Stormwind,72
1447,Gimlok Rumdnul,Ironforge,47
1448,Neal Allen,Stormwind,72
1449,Witch Doctor Unbagwa,Friendly,31
1450,Brahnmar,Ironforge,47
1451,Camerick Jongleur,Stormwind,72
1452,Gruham Rumdnul,Ironforge,47
1453,Dewin Shimmerdawn,Ironforge,47
1454,Jennabink Powerseam,Gnomeregan Exiles,54
1456,Kersok Prond,Ironforge,47
1457,Samor Festivus,Stormwind,72
1458,Telurinon Moonshadow,Ironforge,47
1459,Naela Trance,Stormwind,72
1460,Unger Statforth,Stormwind,72
1461,Murndan Derth,Ironforge,47
1462,Edwina Monzor,Stormwind,72
1463,Falkan Armonis,Stormwind,72
1464,Innkeeper Helbrek,Ironforge,47
1465,Drac Roughcut,Ironforge,47
1466,Gretta Finespindle,Ironforge,47
1469,Vrok Blunderblast,Ironforge,47
1470,Ghak Healtouch,Ironforge,47
1471,Jannos Ironwill,Ironforge,47
1472,Morgg Stormshot,Ironforge,47
1473,Kali Healtouch,Ironforge,47
1474,Rann Flamespinner,Ironforge,47
1475,Menethil Guard,Ironforge,47
1476,Hargin Mundar,Ironforge,47
1477,Christoph Faral,Stormwind,72
1478,Aedis Brom,Stormwind,72
1479,Timothy Clark,Stormwind,72
1480,Caitlin Grassman,Stormwind,72
1481,Bart Tidewater,Stormwind,72
1482,Andrea Halloran,Stormwind,72
1483,Murphy West,Stormwind,72
1484,Derina Rumdnul,Ironforge,47
1487,Splinter Fist Enslaver,Ogre,38
1488,Zanzil Zombie,Monster,14
1489,Zanzil Hunter,Monster,14
1490,Zanzil Witch Doctor,Monster,14
1491,Zanzil Naga,Monster,14
1492,Gorlash,Giant,511
1493,Mok'rash,Giant,511
1494,Negolash,Monster,14
1495,Deathguard Linnea,Undercity,68
1496,Deathguard Dillinger,Undercity,68
1497,Gunther Arcanus,Undercity,68
1498,Bethor Iceshard,Undercity,68
1499,Magistrate Sevren,Undercity,68
1500,Coleman Farthing,Undercity,68
1501,Mindless Zombie,Creature,7
1502,Wretched Zombie,Creature,7
1504,Young Night Web Spider,Creature,7
1505,Night Web Spider,Beast - Spider,22
1506,Scarlet Convert,Scarlet Crusade,56
1507,Scarlet Initiate,Scarlet Crusade,56
1508,Young Scavenger,Beast - Wolf,29
1509,Ragged Scavenger,Beast - Wolf,29
1511,Enraged Silverback Gorilla,Villian,35
1512,Duskbat,Creature,7
1513,Mangy Duskbat,Creature,7
1514,Mokk the Savage,Villian,35
1515,Executor Zygand,Undercity,68
1516,Konda,Villian,35
1518,Apothecary Johaan,Undercity,68
1519,Deathguard Simmer,Undercity,68
1520,Rattlecage Soldier,"Undead, Scourge",20
1521,Gretchen Dedmar,Undercity,68
1522,Darkeye Bonecaster,"Undead, Scourge",20
1523,Cracked Skull Soldier,"Undead, Scourge",20
1525,Rotting Dead,"Undead, Scourge",20
1526,Ravaged Corpse,"Undead, Scourge",20
1527,Hungering Dead,"Undead, Scourge",20
1528,Shambling Horror,"Undead, Scourge",20
1529,Bleeding Horror,"Undead, Scourge",20
1530,Rotting Ancestor,"Undead, Scourge",20
1531,Lost Soul,"Undead, Scourge",20
1532,Wandering Spirit,"Undead, Scourge",20
1533,Tormented Spirit,"Undead, Scourge",20
1534,Wailing Ancestor,"Undead, Scourge",20
1535,Scarlet Warrior,Scarlet Crusade,56
1536,Scarlet Missionary,Scarlet Crusade,56
1537,Scarlet Zealot,Scarlet Crusade,56
1538,Scarlet Friar,Scarlet Crusade,56
1539,Scarlet Neophyte,Scarlet Crusade,56
1540,Scarlet Vanguard,Scarlet Crusade,56
1543,Vile Fin Puddlejumper,Murloc,19
1544,Vile Fin Minor Oracle,Murloc,19
1545,Vile Fin Muckdweller,Murloc,19
1547,Decrepit Darkhound,Beast - Wolf,29
1548,Cursed Darkhound,Beast - Wolf,29
1549,Ravenous Darkhound,Beast - Wolf,29
1550,Thrashtail Basilisk,Basilisk,43
1551,Ironjaw Basilisk,Basilisk,43
1552,Scale Belly,Basilisk,43
1553,Greater Duskbat,Creature,7
1554,Vampiric Duskbat,Monster,14
1555,Vicious Night Web Spider,Beast - Spider,22
1557,Elder Mistvale Gorilla,Beast - Gorilla,58
1558,Silverback Patriarch,Beast - Gorilla,58
1559,King Mukla,Monster,14
1560,Yvette Farthing,Undercity,68
1561,Bloodsail Raider,Bloodsail Buccaneers,87
1562,Bloodsail Mage,Bloodsail Buccaneers,87
1563,Bloodsail Swashbuckler,Bloodsail Buccaneers,87
1564,Bloodsail Warlock,Bloodsail Buccaneers,87
1565,Bloodsail Sea Dog,Bloodsail Buccaneers,87
1568,Undertaker Mordo,Undercity,68
1569,Shadow Priest Sarvis,Undercity,68
1570,Executor Arren,Undercity,68
1571,Shellei Brondir,Stormwind,72
1572,Thorgrum Borrelson,Ironforge,47
1573,Gryth Thurden,Ironforge,47
1632,Adele Fielder,Stormwind,72
1642,Northshire Guard,Stormwind,72
1645,Quartermaster Hicks,Stormwind,72
1646,Baros Alexston,Stormwind,72
1650,Terry Palin,Stormwind,72
1651,Lee Brown,Stormwind,72
1652,Deathguard Burgess,Undercity,68
1653,Bloodsail Elder Magus,Bloodsail Buccaneers,87
1654,Gregor Agamand,"Undead, Scourge",20
1655,Nissa Agamand,"Undead, Scourge",20
1656,Thurman Agamand,"Undead, Scourge",20
1657,Devlin Agamand,"Undead, Scourge",20
1658,Captain Dargol,"Undead, Scourge",20
1660,Scarlet Bodyguard,Scarlet Crusade,56
1661,Novice Elreth,Undercity,68
1662,Captain Perrine,Scarlet Crusade,56
1663,Dextren Ward,Villian,35
1664,Captain Vachon,Scarlet Crusade,56
1665,Captain Melrache,Scarlet Crusade,56
1666,Kam Deepfury,Villian,35
1667,Meven Korgal,Scarlet Crusade,56
1668,William MacGregor,Stormwind,72
1669,Defias Profiteer,Friendly,31
1670,Mike Miller,Stormwind,72
1671,Lamar Veisilli,Stormwind,72
1672,Lohgan Eva,Stormwind,72
1673,Alyssa Eva,Stormwind,72
1674,Rot Hide Gnoll,"Gnoll, Rothide",57
1675,Rot Hide Mongrel,"Gnoll, Rothide",57
1676,Finbus Geargrind,Gnomeregan Exiles,54
1678,Vernon Hale,Stormwind,72
1679,Avarus Kharag,Ironforge,47
1680,Matthew Hooper,Stormwind,72
1681,Brock Stoneseeker,Ironforge,47
1682,Yanni Stoutheart,Ironforge,47
1683,Warg Deepwater,Ironforge,47
1684,Khara Deepwater,Ironforge,47
1685,Xandar Goodbeard,Ironforge,47
1686,Irene Sureshot,Ironforge,47
1687,Cliff Hadin,Ironforge,47
1688,Night Web Matriarch,Beast - Spider,22
1689,Scarred Crag Boar,Beast - Boar,23
1690,Thrawn Boltar,Ironforge,47
1691,Kreg Bilmn,Ironforge,47
1692,Golorn Frostbeard,Ironforge,47
1693,Loch Crocolisk,Monster,14
1694,Loslor Rudge,Ironforge,47
1695,Rendow,Darnassus,69
1696,Targorr the Dread,Villian,35
1697,Keeg Gibn,Ironforge,47
1698,Frast Dokner,Ironforge,47
1699,Gremlock Pilsnor,Ironforge,47
1700,Paxton Ganter,Ironforge,47
1701,Dank Drizzlecut,Ironforge,47
1702,Bronk Guzzlegear,Ironforge,47
1703,Uthrar Threx,Ironforge,47
1706,Defias Prisoner,Defias Brotherhood,15
1707,Defias Captive,Defias Brotherhood,15
1708,Defias Inmate,Defias Brotherhood,15
1711,Defias Convict,Defias Brotherhood,15
1713,Elder Shadowmaw Panther,Monster,14
1715,Defias Insurgent,Defias Brotherhood,15
1716,Bazil Thredd,Defias Brotherhood,15
1717,Hamhock,Defias Brotherhood,15
1718,Rockjaw Raider,Trogg,32
1719,Warden Thelwater,Stormwind,72
1720,Bruegal Ironknuckle,Defias Brotherhood,15
1721,Nikova Raskol,Stormwind,72
1725,Defias Watchman,Defias Brotherhood,15
1726,Defias Magician,Defias Brotherhood,15
1727,Defias Worker,Defias Brotherhood,15
1729,Defias Evoker,Defias Brotherhood,15
1731,Goblin Craftsman,Defias Brotherhood,15
1732,Defias Squallshaper,Defias Brotherhood,15
1733,Zggi,Stormwind,72
1735,Deathguard Abraham,Undercity,68
1736,Deathguard Randolph,Undercity,68
1737,Deathguard Oliver,Undercity,68
1738,Deathguard Terrence,Undercity,68
1739,Deathguard Phillip,Undercity,68
1740,Deathguard Saltain,Horde Generic,66
1741,Deathguard Bartrand,Undercity,68
1742,Deathguard Bartholomew,Undercity,68
1743,Deathguard Lawrence,Undercity,68
1744,Deathguard Mort,Undercity,68
1745,Deathguard Morris,Undercity,68
1746,Deathguard Cyrus,Undercity,68
1747,Anduin Wrynn,Stormwind,72
1748,Highlord Bolvar Fordragon,Stormwind,72
1749,Lady Katrana Prestor,Stormwind,72
1750,Grand Admiral Jes-Tereth,Stormwind,72
1751,Mithras Ironhill,Stormwind,72
1752,Caledra Dawnbreeze,Silvermoon Remnant,269
1753,Maggot Eye,"Gnoll, Rothide",57
1754,Lord Gregor Lescovar,Stormwind,72
1755,Marzon the Silent Blade,Alliance Generic,189
1756,Stormwind Royal Guard,Stormwind,72
1763,Gilnid,Defias Brotherhood,15
1765,Worg,Beast - Wolf,29
1766,Mottled Worg,Beast - Wolf,29
1767,Vile Fin Shredder,Murloc,19
1768,Vile Fin Tidehunter,Murloc,19
1769,Moonrage Whitescalp,Worgen,24
1770,Moonrage Darkrunner,Worgen,24
1772,Rot Hide Gladerunner,"Gnoll, Rothide",57
1773,Rot Hide Mystic,"Gnoll, Rothide",57
1775,Zun'dartha,Orgrimmar,76
1776,Magtoor,Friendly,31
1777,Dakk Blunderblast,Ironforge,47
1778,Ferocious Grizzled Bear,Beast - Bear,37
1779,Moonrage Glutton,Worgen,24
1780,Moss Stalker,Beast - Spider,22
1781,Mist Creeper,Beast - Spider,22
1782,Moonrage Darksoul,Worgen,24
1783,Skeletal Flayer,"Undead, Scourge",20
1784,Skeletal Sorcerer,"Undead, Scourge",20
1785,Skeletal Terror,"Undead, Scourge",20
1787,Skeletal Executioner,"Undead, Scourge",20
1788,Skeletal Warlord,"Undead, Scourge",20
1789,Skeletal Acolyte,"Undead, Scourge",20
1791,Slavering Ghoul,"Undead, Scourge",20
1793,Rotting Ghoul,"Undead, Scourge",20
1794,Soulless Ghoul,"Undead, Scourge",20
1795,Searing Ghoul,"Undead, Scourge",20
1796,Freezing Ghoul,"Undead, Scourge",20
1797,Giant Grizzled Bear,Beast - Bear,37
1800,Cold Wraith,"Undead, Scourge",20
1801,Blood Wraith,Scarlet Crusade,56
1802,Hungering Wraith,"Undead, Scourge",20
1804,Wailing Death,"Undead, Scourge",20
1805,Flesh Golem,"Undead, Scourge",20
1806,Vile Slime,Monster,14
1808,Devouring Ooze,Monster,14
1809,Carrion Vulture,Beast - Carrion Bird,669
1812,Rotting Behemoth,Monster,14
1813,Decaying Horror,Monster,14
1815,Diseased Black Bear,Beast - Bear,37
1816,Diseased Grizzly,Beast - Bear,37
1817,Diseased Wolf,Beast - Wolf,29
1821,Carrion Lurker,Beast - Spider,22
1822,Venom Mist Lurker,Beast - Spider,22
1824,Plague Lurker,Beast - Spider,22
1826,Scarlet Mage,Scarlet Crusade,56
1827,Scarlet Sentinel,Scarlet Crusade,56
1831,Scarlet Hunter,Scarlet Crusade,56
1832,Scarlet Magus,Scarlet Crusade,56
1833,Scarlet Knight,Scarlet Crusade,56
1834,Scarlet Paladin,Scarlet Crusade,56
1835,Scarlet Invoker,Scarlet Crusade,56
1836,Scarlet Cavalier,Scarlet Crusade,56
1837,Scarlet Judge,Scarlet Crusade,56
1838,Scarlet Interrogator,Beast - Wolf,29
1839,Scarlet High Clerist,Scarlet Crusade,56
1840,Grand Inquisitor Isillien,Monster,14
1841,Scarlet Executioner,Scarlet Crusade,56
1842,Highlord Taelan Fordring,Scarlet Crusade,56
1843,Foreman Jerris,Beast - Wolf,29
1844,Foreman Marcrid,Monster,14
1845,High Protector Tarsen,Scarlet Crusade,56
1846,High Protector Lorik,Scarlet Crusade,56
1847,Foulmane,"Undead, Scourge",20
1848,Lord Maldazzar,"Undead, Scourge",20
1850,Putridius,Monster,14
1851,The Husk,Elemental,74
1852,Araj the Summoner,"Undead, Scourge",20
1853,Darkmaster Gandling,Monster,14
1854,High Priest Thel'danis,Stormwind,72
1855,Tirion Fordring,Escortee,40
1860,Voidwalker,Monster,14
1863,Succubus,Monster,14
1865,Ravenclaw Raider,"Undead, Scourge",20
1866,Ravenclaw Slave,"Undead, Scourge",20
1867,Dalaran Apprentice,Dalaran,61
1868,Ravenclaw Servant,"Undead, Scourge",20
1869,Ravenclaw Champion,"Undead, Scourge",20
1870,Hand of Ravenclaw,"Undead, Scourge",20
1871,Eliza's Guard,Monster,14
1872,Tharek Blackstone,Ironforge,47
1880,Berte,Friendly,31
1883,Scarlet Worker,Scarlet Crusade,56
1884,Scarlet Lumberjack,Scarlet Crusade,56
1885,Scarlet Smith,Monster,14
1888,Dalaran Watcher,Dalaran,61
1889,Dalaran Wizard,Dalaran,61
1890,Rattlecage Skeleton,Creature,7
1891,Pyrewood Watcher,Stormwind,72
1892,Moonrage Watcher,Monster,14
1893,Moonrage Sentry,Monster,14
1894,Pyrewood Sentry,Stormwind,72
1895,Pyrewood Elder,Stormwind,72
